ID,Sura_No,Verse_No,Column5,Word_No,Word,Without_Diacritics,Segmented_Word,Morph_tag,Morph_type,Punctuation_Mark,Invariable_Declinable,Syntactic_Role,Possessive_Construct,Case_Mood,Case_Mood_Marker,Phrase,Phrasal_Function,Notes
73448,68,52,4,1,ذِكْرٌ,ذكر,ذكر,GERUND,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,
73448,68,52,4,2,ذِكْرٌ,ذكر,(null),PVSUFF_SUBJ:3MS,Suffix,,None,,,,,,,
73449,68,52,5,1,لِلْعَالَمِينَ,للعالمين,ل,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
73449,68,52,5,2,لِلْعَالَمِينَ,للعالمين,ل,DET,Prefix,,None,,,,,,,
73449,68,52,5,3,لِلْعَالَمِينَ,للعالمين,عالم,NOUN_ABSTRACT,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الياء,,,
73449,68,52,5,4,لِلْعَالَمِينَ,للعالمين,ين,NSUFF_MASC_PL_GEN,Suffix,,None,,,,,,,
73449,68,52,5,5,لِلْعَالَمِينَ,للعالمين,None,None,Other_i3rab,,ال التعريف,,,,,,,
73450,69,1,1,1,الْحَاقَّةُ,الحاقة,ال,DET,Prefix,,ال التعريف,,,,,,,
73450,69,1,1,2,الْحَاقَّةُ,الحاقة,حاق,NOUN_PROP,Stem,,معرب,مبتدأ,غير مضاف,مرفوع,الضمة,,,"ما الحاقة"" في محلّ رفع خبر"
73450,69,1,1,3,الْحَاقَّةُ,الحاقة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73451,69,2,1,1,مَا,ما,ما,INTERROG_PRON,Stem,,اسم استفهام,مبتدأ,غير مضاف,مرفوع,السكون,,,
73452,69,2,2,1,الْحَاقَّةُ,الحاقة,ال,DET,Prefix,,ال التعريف,,,,,,,
73452,69,2,2,2,الْحَاقَّةُ,الحاقة,حاق,NOUN_PROP,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,
73452,69,2,2,3,الْحَاقَّةُ,الحاقة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73453,69,3,1,1,وَمَا,وما,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73453,69,3,1,2,وَمَا,وما,ما,INTERROG_PRON,Stem,,اسم استفهام,مبتدأ,غير مضاف,مرفوع,السكون,,,
73454,69,3,2,1,أَدْرَاكَ,أدراك,أدرا,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,فتحة مقدرة,جملة فعلية,خبر,
73454,69,3,2,2,أَدْرَاكَ,أدراك,ك,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,الفتحة,,,
73455,69,3,3,1,مَا,ما,ما,INTERROG_PRON,Stem,,اسم استفهام,مبتدأ,غير مضاف,مرفوع,السكون,,,
73456,69,3,4,1,الْحَاقَّةُ,الحاقة,ال,DET,Prefix,,ال التعريف,,,,,,,
73456,69,3,4,2,الْحَاقَّةُ,الحاقة,حاق,NOUN_PROP,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,
73456,69,3,4,3,الْحَاقَّةُ,الحاقة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73457,69,4,1,1,كَذَّبَتْ,كذبت,كذب,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
73457,69,4,1,2,كَذَّبَتْ,كذبت,ت,SUFF_FEM_TA,Suffix,,مبني,حرف غير عامل,غير مضاف,مبني,السكون,,,
73458,69,4,2,1,ثَمُودُ,ثمود,ثمود,NOUN_PROP,Stem,,معرب,فاعل,غير مضاف,مرفوع,الضمة,,,
73459,69,4,3,1,وَعَادٌ,وعاد,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73459,69,4,3,2,وَعَادٌ,وعاد,عاد,NOUN_PROP,Stem,,معرب,اسم معطوف,غير مضاف,مرفوع,الضمة,,,
73460,69,4,4,1,بِالْقَارِعَةِ,بالقارعة,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
73460,69,4,4,2,بِالْقَارِعَةِ,بالقارعة,ال,DET,Prefix,,ال التعريف,,,,,,,
73460,69,4,4,3,بِالْقَارِعَةِ,بالقارعة,قارع,NOUN_ACTIVE_PART,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
73460,69,4,4,4,بِالْقَارِعَةِ,بالقارعة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73461,69,5,1,1,فَأَمَّا,فأما,ف,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
73461,69,5,1,2,فَأَمَّا,فأما,أما,CONDITION_PART,Stem,,مبني,حرف شرط,غير مضاف,مبني,السكون,,,أما: حرف شرط وتفصيل لا عمل له.
73462,69,5,2,1,ثَمُودُ,ثمود,ثمود,NOUN_PROP,Stem,,معرب,مبتدأ,غير مضاف,مرفوع,الضمة,,,
73463,69,5,3,1,فَأُهْلِكُوا,فأهلكوا,ف,OTHER,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
73463,69,5,3,2,فَأُهْلِكُوا,فأهلكوا,أهلك,PV_PASS,Stem,,مبني,فعل ماضٍ مبني للمجهول,غير مضاف,مبني,الضمة,جملة فعلية,خبر,
73463,69,5,3,3,فَأُهْلِكُوا,فأهلكوا,وا,SUBJ_PRON,Suffix,,ضمير متصل,نائب فاعل,غير مضاف,مرفوع,السكون,,,
73464,69,5,4,1,بِالطَّاغِيَةِ,بالطاغية,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
73464,69,5,4,2,بِالطَّاغِيَةِ,بالطاغية,ال,DET,Prefix,,ال التعريف,,,,,,,
73464,69,5,4,3,بِالطَّاغِيَةِ,بالطاغية,طاغي,NOUN_ACTIVE_PART,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
73464,69,5,4,4,بِالطَّاغِيَةِ,بالطاغية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73465,69,6,1,1,وَأَمَّا,وأما,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
73465,69,6,1,2,وَأَمَّا,وأما,أما,CONDITION_PART,Stem,,مبني,حرف شرط,غير مضاف,مبني,السكون,,,أما: حرف شرط وتفصيل لا عمل له.
73466,69,6,2,1,عَادٌ,عاد,عاد,NOUN_PROP,Stem,,معرب,مبتدأ,غير مضاف,مرفوع,الضمة,,,
73467,69,6,3,1,فَأُهْلِكُوا,فأهلكوا,ف,OTHER,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
73467,69,6,3,2,فَأُهْلِكُوا,فأهلكوا,أهلك,PV_PASS,Stem,,مبني,فعل ماضٍ مبني للمجهول,غير مضاف,مبني,الضمة,جملة فعلية,خبر,
73467,69,6,3,3,فَأُهْلِكُوا,فأهلكوا,وا,SUBJ_PRON,Suffix,,ضمير متصل,نائب فاعل,غير مضاف,مرفوع,السكون,,,
73468,69,6,4,1,بِرِيحٍ,بريح,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
73468,69,6,4,2,بِرِيحٍ,بريح,ريح,NOUN_CONCRETE,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
73469,69,6,5,1,صَرْصَرٍ,صرصر,صرصر,NOUN_ABSTRACT,Stem,,معرب,نعت,غير مضاف,مجرور,الكسرة,,,
73470,69,6,6,1,عَاتِيَةٍ,عاتية,عاتي,NOUN_ACTIVE_PART,Stem,,معرب,نعت,غير مضاف,مجرور,الكسرة,,,
73470,69,6,6,2,عَاتِيَةٍ,عاتية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73470,69,6,6,3,عَاتِيَةٍ,عاتية,(null),CASE_INDEF_GEN,Suffix,,None,,,,,,,
73471,69,7,1,1,سَخَّرَهَا,سخرها,سخر,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
73471,69,7,1,2,سَخَّرَهَا,سخرها,ها,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,السكون,,,
73472,69,7,2,1,عَلَيْهِمْ,عليهم,علي,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
73472,69,7,2,2,عَلَيْهِمْ,عليهم,هم,PRON_3MP,Suffix,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,السكون,,,
73473,69,7,3,1,سَبْعَ,سبع,سبع,NOUN_NUM,Stem,,معرب,ظرف زمان,مضاف,منصوب,الفتحة,,,
73473,69,7,3,2,سَبْعَ,سبع,(null),CASE_DEF_ACC,Suffix,,None,,,,,,,
73474,69,7,4,1,لَيَالٍ,ليال,ليال,NOUN_ABSTRACT,Stem,,معرب,مضاف إليه,غير مضاف,مجرور,الكسرة,,,
73475,69,7,5,1,وَثَمَانِيَةَ,وثمانية,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73475,69,7,5,2,وَثَمَانِيَةَ,وثمانية,ثماني,NOUN_NUM,Stem,,معرب,اسم معطوف,مضاف,منصوب,الفتحة,,,
73475,69,7,5,3,وَثَمَانِيَةَ,وثمانية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73476,69,7,6,1,أَيَّامٍ,أيام,أيام,NOUN_ABSTRACT,Stem,,معرب,مضاف إليه,غير مضاف,مجرور,الكسرة,,,
73476,69,7,6,2,أَيَّامٍ,أيام,(null),CASE_INDEF_GEN,Suffix,,None,,,,,,,
73477,69,7,7,1,حُسُومَاً,حسوما,حسوم,NOUN_ABSTRACT,Stem,,معرب,نعت,غير مضاف,منصوب,الفتحة,,,
73477,69,7,7,2,حُسُومَاً,حسوما,ا,CASE_INDEF_(ACC_GEN),Suffix,,None,,,,,,,
73478,69,7,8,1,فَتَرَى,فترى,ف,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73478,69,7,8,2,فَتَرَى,فترى,ت,IMPERF_PREF,Prefix,,None,,,,,,,
73478,69,7,8,3,فَتَرَى,فترى,رى,IV,Stem,,معرب,فعل مضارع,غير مضاف,مرفوع,ضمة مقدرة,,,
73479,69,7,9,1,الْقَوْمَ,القوم,ال,DET,Prefix,,ال التعريف,,,,,,,
73479,69,7,9,2,الْقَوْمَ,القوم,قوم,NOUN_CONCRETE,Stem,,معرب,مفعول به,غير مضاف,منصوب,الفتحة,,,
73480,69,7,10,1,فِيهَا,فيها,في,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
73480,69,7,10,2,فِيهَا,فيها,ها,POSS_PRON,Suffix,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,السكون,,,
73481,69,7,11,1,صَرْعَى,صرعى,صرعى,NOUN_PASSIVE_PART,Stem,,معرب,حال,غير مضاف,منصوب,فتحة مقدرة,,,
73482,69,7,12,1,كَأَنَّهُمْ,كأنهم,كأن,INF_ANNUL_PART,Stem,,مبني,حرف ناسخ (إنّ وأخواتها),غير مضاف,مبني,الفتحة,,,
73482,69,7,12,2,كَأَنَّهُمْ,كأنهم,هم,PRON_3MP,Suffix,,ضمير متصل,اسم حرف ناسخ,غير مضاف,منصوب,السكون,,,
73483,69,7,13,1,أَعْجَازُ,أعجاز,أعجاز,NOUN_CONCRETE,Stem,,معرب,خبر حرف ناسخ,مضاف,مرفوع,الضمة,,,
73484,69,7,14,1,نَخْلٍ,نخل,نخل,NOUN_CONCRETE,Stem,,معرب,مضاف إليه,غير مضاف,مجرور,الكسرة,,,
73485,69,7,15,1,خَاوِيَةٍ,خاوية,خاوي,NOUN_ACTIVE_PART,Stem,,معرب,نعت,غير مضاف,مجرور,الكسرة,,,
73485,69,7,15,2,خَاوِيَةٍ,خاوية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73486,69,8,1,1,فَهَلْ,فهل,ف,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
73486,69,8,1,2,فَهَلْ,فهل,هل,INTERROG_PRON,Stem,,مبني,حرف استفهام,غير مضاف,مبني,السكون,,,
73487,69,8,2,1,تَرَى,ترى,ت,IMPERF_PREF,Prefix,,None,,,,,,,
73487,69,8,2,2,تَرَى,ترى,ري,IV,Stem,,معرب,فعل مضارع,غير مضاف,مرفوع,ضمة مقدرة,,,
73488,69,8,3,1,لَهُمْ,لهم,ل,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الفتحة,,,
73488,69,8,3,2,لَهُمْ,لهم,هم,PRON,Stem,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,السكون,,,
73489,69,8,4,1,مِنْ,من,من,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
73490,69,8,5,1,بَاقِيَةٍ,باقية,باقي,NOUN_ACTIVE_PART,Stem,,معرب,مفعول به,غير مضاف,منصوب,الكسرة,,,
73490,69,8,5,2,بَاقِيَةٍ,باقية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73491,69,9,1,1,وَجَاءَ,وجاء,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73491,69,9,1,2,وَجَاءَ,وجاء,جاء,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
73491,69,9,1,3,وَجَاءَ,وجاء,(null),PVSUFF_SUBJ:3MS,Suffix,,None,,,,,,,
73492,69,9,2,1,فِرْعَوْنُ,فرعون,فرعون,NOUN_PROP_FOREIGN,Stem,,معرب,فاعل,غير مضاف,مرفوع,الضمة,,,
73493,69,9,3,1,وَمَنْ,ومن,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73493,69,9,3,2,وَمَنْ,ومن,من,REL_PRON,Stem,,اسم موصول,اسم معطوف,غير مضاف,مرفوع,السكون,,,
73494,69,9,4,1,قَبْلَهُ,قبله,قبل,NOUN_ABSTRACT,Stem,,معرب,ظرف زمان,مضاف,منصوب,الفتحة,,,
73494,69,9,4,2,قَبْلَهُ,قبله,ه,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,الضمة,,,
73495,69,9,5,1,وَالْمُؤْتَفِكَاتُ,والمؤتفكات,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73495,69,9,5,2,وَالْمُؤْتَفِكَاتُ,والمؤتفكات,ال,DET,Prefix,,ال التعريف,,,,,,,
73495,69,9,5,3,وَالْمُؤْتَفِكَاتُ,والمؤتفكات,مؤتفك,NOUN_ACTIVE_PART,Stem,,معرب,اسم معطوف,غير مضاف,مرفوع,الضمة,,,
73495,69,9,5,4,وَالْمُؤْتَفِكَاتُ,والمؤتفكات,ات,NSUFF_FEM_PL,Suffix,,None,,,,,,,
73496,69,9,6,1,بِالْخَاطِئَةِ,بالخاطئة,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
73496,69,9,6,2,بِالْخَاطِئَةِ,بالخاطئة,ال,DET,Prefix,,ال التعريف,,,,,,,
73496,69,9,6,3,بِالْخَاطِئَةِ,بالخاطئة,خاطئ,NOUN_ACTIVE_PART,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
73496,69,9,6,4,بِالْخَاطِئَةِ,بالخاطئة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73497,69,10,1,1,فَعَصَوْا,فعصوا,ف,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73497,69,10,1,2,فَعَصَوْا,فعصوا,عص,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,ضمة مقدرة,,,
73497,69,10,1,3,فَعَصَوْا,فعصوا,وا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
73498,69,10,2,1,رَسُولَ,رسول,رسول,NOUN_CONCRETE,Stem,,معرب,مفعول به,مضاف,منصوب,الفتحة,,,
73499,69,10,3,1,رَبِّهِمْ,ربهم,رب,NOUN_CONCRETE,Stem,,معرب,مضاف إليه,مضاف,مجرور,الكسرة,,,
73499,69,10,3,2,رَبِّهِمْ,ربهم,هم,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
73500,69,10,4,1,فَأَخَذَهُمْ,فأخذهم,ف,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73500,69,10,4,2,فَأَخَذَهُمْ,فأخذهم,أخذ,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
73500,69,10,4,3,فَأَخَذَهُمْ,فأخذهم,هم,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,السكون,,,
73501,69,10,5,1,أَخْذَةً,أخذة,أخذ,GERUND_INSTANT,Stem,,معرب,مفعول مطلق,مضاف,منصوب,الفتحة,,,
73501,69,10,5,2,أَخْذَةً,أخذة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73502,69,10,6,1,رَابِيَةً,رابية,رابي,NOUN_ACTIVE_PART,Stem,,معرب,نعت,غير مضاف,منصوب,الفتحة,,,
73502,69,10,6,2,رَابِيَةً,رابية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73503,69,11,1,1,إِنَّا,إنا,إن,INF_ANNUL_PART,Stem,,مبني,حرف ناسخ (إنّ وأخواتها),غير مضاف,مبني,الفتحة,,,
73503,69,11,1,2,إِنَّا,إنا,نا,POSS_PRON,Suffix,,ضمير متصل,اسم حرف ناسخ,غير مضاف,منصوب,السكون,,,"وجملة الشرط وفعله وجوابه ,,,,,, في محلّ رفع خبر ""إنّ""."
73504,69,11,2,1,لَمَّا,لما,لما,ADV,Stem,,اسم شرط,ظرف زمان,مضاف,منصوب,السكون,,,"ظرف زمان مبنيّ على السكون في محلّ نصب مفعول فيه متعلّق بـ""حملناكم""."
73505,69,11,3,1,طَغَى,طغى,طغى,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,فتحة مقدرة,,,
73506,69,11,4,1,الْمَاءُ,الماء,ال,DET,Prefix,,ال التعريف,,,,,,,
73506,69,11,4,2,الْمَاءُ,الماء,ماء,NOUN_CONCRETE,Stem,,معرب,فاعل,غير مضاف,مرفوع,الضمة,,,
73507,69,11,5,1,حَمَلْنَاكُمْ,حملناكم,حمل,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,السكون,,,
73507,69,11,5,2,حَمَلْنَاكُمْ,حملناكم,نا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
73507,69,11,5,3,حَمَلْنَاكُمْ,حملناكم,كم,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,السكون,,,
73508,69,11,6,1,فِي,في,على,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
73509,69,11,7,1,الْجَارِيَةِ,الجارية,ال,DET,Prefix,,ال التعريف,,,,,,,
73509,69,11,7,2,الْجَارِيَةِ,الجارية,جاري,NOUN_CONCRETE,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
73509,69,11,7,3,الْجَارِيَةِ,الجارية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73509,69,11,7,4,الْجَارِيَةِ,الجارية,(null),CASE_DEF_GEN,Suffix,,None,,,,,,,
73510,69,12,1,1,لِنَجْعَلَهَا,لنجعلها,ل,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
73510,69,12,1,2,لِنَجْعَلَهَا,لنجعلها,ن,IMPERF_PREF,Prefix,,None,,,,,,,
73510,69,12,1,3,لِنَجْعَلَهَا,لنجعلها,جعل,IV,Stem,,معرب,فعل مضارع,غير مضاف,منصوب,الفتحة,,,
73510,69,12,1,4,لِنَجْعَلَهَا,لنجعلها,ها,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,السكون,,,
73511,69,12,2,1,لَكُمْ,لكم,ل,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,الفتحة,,,
73511,69,12,2,2,لَكُمْ,لكم,كم,PRON_2MP,Suffix,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,السكون,,,
73512,69,12,3,1,تَذْكِرَةً,تذكرة,تذكر,NOUN_ABSTRACT,Stem,,معرب,مفعول به,غير مضاف,منصوب,الفتحة,,,
73512,69,12,3,2,تَذْكِرَةً,تذكرة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73513,69,12,4,1,وَتَعِيَهَا,وتعيها,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
73513,69,12,4,2,وَتَعِيَهَا,وتعيها,ت,IMPERF_PREF,Prefix,,None,,,,,,,
73513,69,12,4,3,وَتَعِيَهَا,وتعيها,عي,IV,Stem,,معرب,فعل مضارع,غير مضاف,منصوب,الفتحة,,,
73513,69,12,4,4,وَتَعِيَهَا,وتعيها,ها,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,السكون,,,
73514,69,12,5,1,أُذُنٌ,أذن,أذن,NOUN_ABSTRACT,Stem,,معرب,فاعل,غير مضاف,مرفوع,الضمة,,,
73515,69,12,6,1,وَاعِيَةٌ,واعية,واعي,NOUN_ACTIVE_PART,Stem,,معرب,نعت,غير مضاف,مرفوع,الضمة,,,
73515,69,12,6,2,وَاعِيَةٌ,واعية,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73515,69,12,6,3,وَاعِيَةٌ,واعية,(null),CASE_INDEF_NOM,Suffix,,None,,,,,,,
73516,69,13,1,1,فَإِذَا,فإذا,ف,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
73516,69,13,1,2,فَإِذَا,فإذا,إذا,ADV,Stem,,اسم شرط,ظرف زمان,مضاف,منصوب,السكون,,,
73517,69,13,2,1,نُفِخَ,نفخ,نفخ,PV_PASS,Stem,,مبني,فعل ماضٍ مبني للمجهول,غير مضاف,مبني,الفتحة,,,
73518,69,13,3,1,فِي,في,على,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
73519,69,13,4,1,الصُّورِ,الصور,ال,DET,Prefix,,ال التعريف,,,,,,,
73519,69,13,4,2,الصُّورِ,الصور,صور,NOUN_CONCRETE,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
73520,69,13,5,1,نَفْخَةٌ,نفخة,نفخ,GERUND_INSTANT,Stem,,معرب,نائب فاعل,غير مضاف,مرفوع,الضمة,,,
73520,69,13,5,2,نَفْخَةٌ,نفخة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
73521,69,13,6,1,وَاحِدَةٌ,واحدة,واحد,NOUN_NUM,Stem,,معرب,نعت,غير مضاف,مرفوع,الضمة,,,
73521,69,13,6,2,وَاحِدَةٌ,واحدة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
